440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,
470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,
410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,
440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,
470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,
410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,
440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,
470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,
410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,
440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,
470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,
410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,
440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,
470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,
410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,
440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,
470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,
410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,
440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,
470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,472,473,474,475,476,477,478,479,480,470,471,
410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,412,413,414,415,416,417,418,419,420,410,411,
440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441,442,443,444,445,446,447,448,449,450,440,441

